Loan_ID,Month_Number,Due_Date,EMI_Due,EMI_Paid,Payment_Date,Days_Late
LN004652,21,07 Jun 2024,7050.64,7050.64,06/07/2024,0
LN003380,17,06 Jul 2023,5686.1,5686.1,07/06/2023,0
LN002047,24,07-04-2023,6144.47,6144.47,04/07/2023,0
LN002974,19,05/03/2024,5450.45,5450.45,05/03/2024,0
LN003656,19,2023-11-19,"₹5,309.2",5309.2,19/11/2023,0
LN000132,24,08/07/2023,"₹6,174.92",6174.92,07-08-2023,0
LN003364,10,26 Oct 2023,6505.6,6505.6,26-10-2023,0
LN003591,14,01/14/2023,3277.63,3277.63,14-01-2023,0
LN001878,12,2024-02-07,7072.21,7072.21,2024-02-08,1
LN000023,2,05-03-2022,2927.07,2927.07,2022-03-05,0
LN002801,10,04/18/2023,19201.65,19201.65,2023-04-18,0
LN001650,7,23-12-2021,3379.79,3379.79,08/02/2022,47
LN004138,5,22 Jun 2024,5296.03,5296.03,06/22/2024,0
LN001748,30,29-12-2023,3581.98,3581.98,2023-12-29,0
LN002576,2,03-11-2023,3655.45,3655.45,unknown,0
LN004206,3,27 May 2022,8017.5,8017.5,2022-05-27,0
LN003778,12,04 Jan 2024,3397.37,3397.37,04/01/2024,0
LN004269,19,16 Apr 2024,5573.47,5573.47,16-04-2024,0
LN002884,1,2023-05-11,2482.83,2482.83,11-05-2023,0
LN000079,7,2023-12-17,2665.04,2665.04,17 Dec 2023,0
LN004620,10,12/14/2022,5810.72,5810.72,14-12-2022,0
LN001578,8,20/02/2024,17119.07,17119.07,16-03-2024,25
LN003486,4,11/04/2023,4707.2,4707.2,2023-11-04,0
LN004503,29,28 Aug 2023,5236.84,5236.84,28 Aug 2023,0
LN003706,23,04/13/2023,5113.98,5113.98,13 Apr 2023,0
LN002531,19,08/27/2023,11018.1,11018.1,27-08-2023,0
LN001891,26,26-07-2023,"₹3,945.09",3945.09,26 Jul 2023,0
LN000510,22,21-03-2024,3653.58,3653.58,21/03/2024,0
LN002180,10,07/02/2022,5341.92,5341.92,2022-02-07,0
LN003049,18,2024-04-23,2515.52,2515.52,04/23/2024,0
LN000785,21,02/28/2024,2272.4,2272.4,28/02/2024,0
LN004261,27,03/11/2024,3130.09,3130.09,11-03-2024,-1
LN002129,24,30/05/2024,4547.97,4547.97,30-05-2024,0
LN004873,11,2022-07-17,2371.57,2371.57,17-07-2022,0
LN001379,6,2024-04-29,5106.57,5106.57,2024-04-29,0
LN000596,1,2021-04-24,1356.69,1356.69,27/04/2021,3
LN002895,20,02 Mar 2023,3028.64,3028.64,02/03/2023,0
LN002122,17,04/03/2023,1422.45,1422.45,03/19/2023,15
LN003271,10,13-02-2022,7384.45,7384.45,13-02-2022,0
LN004935,38,13-07-2024,3150.3,3150.3,2024-07-13,0
LN001763,12,06 May 2023,8256.65,8256.65,06/05/2023,0
LN002698,10,07/29/2022,8295.23,8295.23,29-07-2022,0
LN001846,4,24 Dec 2022,5865.04,5865.04,24 Dec 2022,0
LN000304,24,15-11-2023,3250.79,3250.79,11/15/2023,0
LN001273,24,03-03-2024,11152.2,11152.2,03/03/2024,0
LN003844,17,22 Dec 2023,"₹6,289.81",6289.81,22/12/2023,0
LN002835,26,27 Apr 2024,1818.61,1818.61,27/04/2024,0
LN000638,23,15/04/2023,"₹3,417.67",3417.67,15/04/2023,0
LN001238,10,07/23/2024,4522.12,4522.12,,13
LN001939,5,01-06-2023,"₹7,328.44",7328.44,06/01/2023,0
LN001507,13,20 Jan 2024,1990.11,1990.11,20 Jan 2024,0
LN000634,6,07/14/2024,3422.42,3422.42,07/14/2024,0
LN003835,4,2022-08-13,6361.1,6361.1,08/13/2022,0
LN000310,7,05/19/2023,3935.67,3935.67,05/19/2023,0
LN001861,4,12/06/2021,3002.66,3002.66,2021-06-12,0
LN004421,4,2021-11-18,7336.11,7336.11,2021-12-09,21
LN000007,3,05 Nov 2023,6524.71,6524.71,11/05/2023,0
LN004723,15,26-10-2023,2688.9,2688.9,26-10-2023,0
LN004990,7,04 Jan 2023,4322.3,4322.3,04-01-2023,0
LN000511,10,03/26/2022,"₹8,237.61",8237.61,26/03/2022,0
LN003607,2,10-09-2022,17902.32,17902.32,10/09/2022,0
LN001730,27,01/12/2023,3073.96,3073.96,12/01/2023,0
LN004631,4,31 May 2024,3142.25,3142.25,05/31/2024,0
LN000487,6,13/11/2022,1334.5,1334.5,13/11/2022,0
LN003437,12,2022-06-01,"₹18,820.89",18820.89,01 Jun 2022,0
LN003222,10,04/06/2023,2479.11,2479.11,06-04-2023,0
LN000105,2,22/07/2021,6858.37,6858.37,22 Jul 2021,0
LN001324,3,04/10/2021,13909.38,13909.38,04/10/2021,0
LN000266,20,24-11-2022,4568.13,4568.13,unknown,0
LN001802,4,03/01/2022,12642.14,12642.14,14/01/2022,11
LN001212,19,24/05/2024,13056.08,13056.08,2024-05-24,0
LN002261,14,02/16/2024,3948.04,3948.04,16 Feb 2024,0
LN001503,1,03-07-2022,3373.11,3373.11,11 Jul 2022,8
LN000792,17,06/29/2024,9312.93,9312.93,29 Jun 2024,0
LN001209,11,17/08/2023,9145.47,9145.47,17/08/2023,0
LN002936,12,04/13/2023,2197.96,2197.96,13-04-2023,0
LN003089,23,06/12/2023,1303.97,1303.97,2023-06-12,0
LN004684,30,2023-08-16,2682.11,2682.11,16-08-2023,0
LN003567,10,22-12-2021,1895.98,1895.98,22 Dec 2021,0
LN001122,17,01-10-2023,4114.42,4114.42,01-10-2023,0
LN003081,3,02/04/2023,3586.51,3586.51,04-02-2023,0
LN002685,3,10-02-2024,7174.65,7174.65,unknown,1
LN003021,17,2022-06-19,4311.3,4311.3,2022-06-19,0
LN000364,5,2022-08-17,4133.19,4133.19,17/08/2022,0
LN000526,14,08/02/2023,7860.95,7860.95,unknown,0
LN004067,16,27 Jun 2024,3551.96,3551.96,27-06-2024,0
LN000649,3,05/06/2022,3201.56,3201.56,05 Jun 2022,0
LN004968,30,21 Jan 2024,4274.05,4274.05,21 Jan 2024,0
LN002646,5,27-03-2023,10993.45,10993.45,27 Mar 2023,0
LN002907,10,24 Dec 2023,7270.08,7270.08,24-12-2023,0
LN003976,34,10-12-2023,3015.49,unknown,10-12-2023,0
LN002485,6,11/10/2023,3067.84,3067.84,11-10-2023,0
LN002482,3,03/04/2023,6440.85,6440.85,2023-04-03,0
LN002254,19,30/10/2022,12816.96,12816.96,30-10-2022,0
LN000448,3,05-07-2021,"₹3,819.89",3819.89,05-07-2021,0
LN001919,1,2021-11-16,1575.06,1575.06,16-11-2021,0
LN001277,11,09/12/2023,"₹5,900.16",5900.16,09/12/2023,0
LN004953,28,02/03/2024,4480.23,4480.23,02/03/2024,0
LN004797,2,09 Feb 2024,8664.15,8664.15,15 Feb 2024,6
LN003845,3,09/16/2021,8388.76,8388.76,16-09-2021,0
LN000707,6,08/03/2024,3246.2,3246.2,unknown,0
LN004003,37,13/06/2024,3025.66,3025.66,13 Jun 2024,0
LN004061,21,23-12-2022,"₹6,722.26",6722.26,2022-12-23,0
LN000130,22,08-03-2024,13484.04,13484.04,03/09/2024,1
LN000172,23,2022-12-14,3478.09,3478.09,05 Jan 2023,22
LN000134,11,01/07/2024,3321.41,3321.41,07/01/2024,0
LN002065,5,03/28/2023,2784.41,2784.41,2023-04-08,11
LN004315,24,13 Mar 2024,1932.96,1932.96,13-03-2024,0
LN000446,5,09/01/2022,3441.76,3441.76,2022-09-01,0
LN004837,13,18 Apr 2023,7879.7,7879.7,2023-04-18,0
LN001821,20,12 Jul 2024,5243.38,5243.38,2024-07-12,0
LN004791,19,01/20/2024,4221.91,4221.91,unknown,0
LN003659,23,04 Jun 2024,10727.49,10727.49,06/04/2024,0
LN002147,23,07 Dec 2023,3054.28,3054.28,12/07/2023,0
LN003446,22,04 Apr 2023,3378.03,unknown,04/04/2023,0
LN002110,22,04/01/2024,3599.92,3599.92,01-04-2024,0
LN004988,3,13-05-2021,3186.95,3186.95,13 May 2021,0
LN002903,7,04/08/2024,4879.87,4879.87,2024-04-08,0
LN002082,9,2022-09-12,2149.26,2149.26,12 Sep 2022,0
LN000230,9,17-12-2022,4742.23,4742.23,17-12-2022,0
LN000945,23,27/05/2023,2987.82,2987.82,25/06/2023,29
LN003089,17,14 Dec 2022,1303.97,1303.97,2022-12-14,0
LN000819,26,2023-12-09,5553.44,5553.44,12/09/2023,0
LN000626,14,2023-01-03,4342.51,4342.51,03/01/2023,0
LN003530,13,09-11-2023,12923.78,12923.78,11/09/2023,0
LN000878,12,11/19/2023,6111.0,6111.0,19-11-2023,0
LN000650,2,02 Apr 2024,4163.06,4163.06,02/04/2024,0
LN004677,1,28-03-2024,5151.21,5151.21,28/03/2024,0
LN004194,8,25-06-2024,16850.85,16850.85,25 Jun 2024,0
LN003740,20,26/05/2024,6506.83,6506.83,03-06-2024,8
LN003798,13,04-09-2023,3604.98,3604.98,04 Sep 2023,0
LN000052,20,2022-10-29,"₹2,414.66",2414.66,29-10-2022,0
LN002333,29,18/11/2023,6149.1,6149.1,unknown,0
LN002601,4,2022-03-17,"₹2,083.23",2083.23,2022-03-30,13
LN001278,18,05 Oct 2022,3229.3,3229.3,10/05/2022,0
LN000548,21,04-10-2022,"₹1,996.87",1996.87,04/10/2022,0
LN004190,4,11/07/2023,"₹6,949.6",6949.6,07-11-2023,0
LN004840,10,2023-09-25,5871.77,5871.77,14-11-2023,50
LN000644,4,2023-04-23,"₹3,335.56",3335.56,23 Apr 2023,0
LN003391,17,20 Dec 2023,6419.43,6419.43,20 Dec 2023,0
LN003269,34,12/09/2023,3884.37,3884.37,01/01/2024,23
LN002648,2,02/25/2022,5552.35,5552.35,25 Feb 2022,0
LN001676,2,15-03-2021,6120.09,6120.09,03/15/2021,0
LN004606,19,03/04/2023,4320.63,4320.63,03/04/2023,0
LN002892,1,25-07-2023,5533.75,5533.75,25-07-2023,0
LN001757,36,22 Mar 2024,6341.08,6341.08,03/23/2024,1
LN004217,9,21-08-2023,5059.83,5059.83,unknown,0
LN003169,27,05/23/2024,2170.25,2170.25,23 May 2024,0
LN004945,16,2022-06-18,4380.24,4380.24,06/18/2022,0
LN002664,11,10-03-2022,4996.07,4996.07,10 Mar 2022,0
LN004311,7,27 Sep 2021,"₹6,233.63",6233.63,unknown,0
LN002977,4,02/26/2022,"₹8,876.74",8876.74,2022-02-26,0
LN003711,22,11/23/2022,2991.51,2991.51,23-12-2022,30
LN000418,4,2022-01-08,1672.26,1672.26,2022-01-08,0
LN001785,22,12/22/2023,23601.87,23601.87,23-12-2023,1
LN000134,10,12/08/2023,3321.41,3321.41,08/12/2023,0
LN000353,6,04 Aug 2023,8317.85,8317.85,2023-08-04,0
LN003206,5,08/22/2021,2291.73,2291.73,08/22/2021,0
LN001919,19,2023-05-10,1575.06,1575.06,10/05/2023,0
LN001950,7,23-08-2022,7373.86,7373.86,27-08-2022,4
LN000921,11,09 May 2022,3759.78,3759.78,09 May 2022,0
LN001927,1,2023-05-30,3628.61,3628.61,05/30/2023,0
LN002890,19,08-10-2022,5788.55,5788.55,08/10/2022,0
LN002105,9,05/10/2022,2752.74,2752.74,2022-10-12,7
LN002021,2,22 Apr 2022,10165.41,10165.41,2022-04-22,0
LN002215,2,12/19/2022,1920.83,1920.83,unknown,0
LN001858,4,23 Sep 2022,3865.98,3865.98,2022-09-23,0
LN003680,3,16-05-2021,5276.64,5276.64,20/05/2021,4
LN000876,13,2023-08-03,6468.19,6468.19,08/03/2023,
LN004536,1,2022-10-29,11909.97,11909.97,29-10-2022,0
LN000554,12,06/02/2023,6250.48,6250.48,06/02/2023,0
LN000309,15,21-04-2022,6917.71,6917.71,21/04/2022,0
LN003991,18,29/11/2022,18554.41,18554.41,11/29/2022,0
LN002283,2,22 Jun 2024,5715.55,5715.55,22/06/2024,0
LN002448,4,27/04/2024,5508.82,5508.82,27-04-2024,0
LN003514,17,24 Sep 2022,3706.93,3706.93,24 Sep 2022,0
LN000315,6,27 Mar 2022,3106.94,3106.94,03/27/2022,0
LN003796,10,23/10/2022,3432.64,3432.64,23/10/2022,0
LN002617,24,2024-06-23,4327.98,4327.98,06/23/2024,0
LN001325,2,27 Mar 2022,"₹7,324.45",7324.45,27 Mar 2022,0
LN004271,17,2023-07-21,"₹3,566.96",3566.96,21 Jul 2023,0
LN003215,6,13-12-2023,9413.63,9413.63,13-12-2023,0
LN002599,3,2023-07-11,5574.26,5574.26,11/07/2023,0
LN000413,27,15-07-2023,3967.88,3967.88,2023-07-15,0
LN001409,6,11/09/2021,5100.63,5100.63,09 Nov 2021,0
LN000460,5,2021-09-25,4857.4,4857.4,25/09/2021,0
LN001585,20,23 Dec 2022,8282.34,8282.34,23-12-2022,0
LN000983,19,06-07-2023,3815.52,3815.52,07/06/2023,0
LN004217,8,22-07-2023,5059.83,unknown,2023-07-22,0
LN004895,3,23-12-2023,2409.21,2409.21,22-01-2024,30
LN002456,10,07/01/2024,4722.15,4722.15,01/07/2024,0
LN000664,22,27-01-2023,3727.95,3727.95,27/01/2023,0
LN001602,3,16 May 2023,14490.41,14490.41,16 May 2023,0
LN003968,6,20 Nov 2021,14341.17,14341.17,11/20/2021,0
LN000284,12,2022-12-02,"₹17,135.75",17135.75,27 Jan 2023,56
LN001632,8,01/31/2023,2842.85,2842.85,01/31/2023,0
LN003658,22,2024-07-21,4839.59,4839.59,21 Jul 2024,0
LN002792,18,18/04/2023,3374.84,3374.84,04/18/2023,0
LN003948,19,12 Nov 2023,"₹2,359.93",2359.93,12-11-2023,0
LN001872,4,12/10/2022,5231.74,5231.74,12/10/2022,0
LN001900,7,14/11/2023,6606.1,6606.1,14/11/2023,0
LN004561,8,17/12/2021,"₹2,542.5",2542.5,17 Dec 2021,0
LN004933,9,27 Jan 2023,7915.26,7915.26,2023-02-18,22
LN003652,1,03/29/2022,14612.03,14612.03,24/05/2022,56
LN003635,15,27-11-2023,2728.73,2728.73,27/11/2023,0
LN003997,4,03/11/2022,3371.46,3371.46,2022-03-11,0
LN000049,20,16/08/2023,4879.27,4879.27,unknown,0
LN002300,7,15-02-2022,"₹7,564.24",7564.24,15 Feb 2022,0
LN003472,12,04 Apr 2023,1987.98,1987.98,2023-04-06,2
LN003342,1,10-01-2023,3460.02,3460.02,08/03/2023,57
LN001414,20,21 Feb 2023,7156.03,7156.03,21 Feb 2023,0
LN001097,11,14 Jun 2024,2295.59,2295.59,22/07/2024,38
LN002413,8,17-02-2022,"₹3,653.81",3653.81,17 Feb 2022,0
LN000715,13,01/11/2022,5742.15,5742.15,01 Nov 2022,0
LN000018,5,28 Dec 2023,3019.86,3019.86,unknown,0
LN001955,17,29/03/2023,3979.86,3979.86,unknown,0
LN004406,11,2022-03-20,3975.18,unknown,22-03-2022,2
LN003074,9,21 Apr 2023,2516.07,2516.07,21/04/2023,0
LN004326,1,22 Oct 2023,8649.04,8649.04,22 Oct 2023,0
LN003073,4,03-05-2021,12951.52,12951.52,2021-05-03,0
LN000904,2,18 Apr 2023,2802.16,2802.16,2023-04-18,0
LN000478,11,09/07/2023,7321.41,7321.41,09 Jul 2023,0
LN003144,3,06/15/2024,6816.12,6816.12,25 Jun 2024,10
LN003147,8,11/13/2023,19236.28,19236.28,13-11-2023,0
LN000222,29,12 Jun 2024,8111.65,8111.65,unknown,82
LN002349,23,12/29/2022,4105.88,4105.88,12/29/2022,0
LN003594,2,20-05-2022,8679.87,8679.87,20/05/2022,0
LN002248,1,05-02-2021,5520.47,5520.47,05/02/2021,0
LN003272,4,30 Aug 2023,3535.9,3535.9,01/10/2023,32
LN000552,28,16-08-2023,4805.2,4805.2,21/08/2023,5
LN000909,3,2022-10-16,4151.82,4151.82,16/10/2022,0
LN004836,14,31-08-2023,6080.72,6080.72,31-08-2023,0
LN003355,10,2022-04-27,7767.55,unknown,27-04-2022,0
LN003094,27,28/06/2023,7486.8,7486.8,unknown,0
LN001063,12,24/05/2023,"₹1,105.54",1105.54,05/24/2023,0
LN000372,22,2023-06-09,5785.38,5785.38,06/09/2023,0
LN001477,13,07 May 2022,2470.45,2470.45,05/07/2022,0
LN000472,7,04/04/2024,4057.57,4057.57,04-04-2024,0
LN004996,1,2022-09-21,"₹3,267.01",3267.01,21/09/2022,0
LN001560,25,2023-07-04,6957.67,6957.67,07/06/2023,2
LN001245,4,20 Dec 2022,8760.52,8760.52,2023-02-09,51
LN001035,21,03-01-2024,4328.21,4328.21,03 Jan 2024,0
LN004290,8,02/21/2024,3057.18,3057.18,2024-02-21,0
LN003915,6,24 Oct 2023,10286.18,10286.18,unknown,0
LN004392,3,08/17/2022,4662.54,4662.54,08/17/2022,0
LN002822,30,17 Nov 2023,3856.81,3856.81,11/17/2023,0
LN002250,8,06/12/2023,6453.03,6453.03,2023-12-06,0
LN001119,27,15/05/2023,2407.78,2407.78,15 May 2023,0
LN000473,14,04 Mar 2022,"₹4,735.58",4735.58,04-03-2022,0
LN001983,4,04-10-2021,4262.04,4262.04,04 Oct 2021,0
LN004591,1,02/12/2023,4461.34,4461.34,02 Dec 2023,0
LN000373,14,2024-05-08,4579.33,4579.33,04 Jun 2024,27
LN003782,23,22-08-2023,3720.13,3720.13,2023-08-22,0
LN000688,21,25-11-2023,5658.45,5658.45,25/11/2023,0
LN001066,13,11/18/2023,2558.48,2558.48,18 Nov 2023,0
LN004244,13,02/05/2023,12581.45,12581.45,05-02-2023,0
LN002470,4,2023-06-16,4429.11,4429.11,16/06/2023,0
LN004630,12,2022-01-11,6126.18,6126.18,01/11/2022,0
LN003213,23,20 Sep 2023,2499.81,2499.81,20-09-2023,0
LN002090,6,28 Mar 2022,7968.56,7968.56,28 Apr 2022,31
LN001358,4,12 Oct 2022,3498.75,3498.75,12/10/2022,0
LN004228,18,13-07-2024,3278.18,3278.18,13-07-2024,0
LN002704,27,07/12/2023,"₹4,158.52",4158.52,26/07/2023,14
LN004934,16,02/21/2024,6049.64,3263.78,13/03/2024,21
LN000843,21,2023-04-06,5567.94,5567.94,2023-04-06,0
LN001573,3,01-12-2023,2253.61,2253.61,2023-12-01,0
LN002657,15,06-03-2024,6522.07,6522.07,unknown,0
LN002550,22,2023-02-04,7638.92,7638.92,04 Feb 2023,0
LN000631,6,15 Jun 2022,4801.49,4801.49,02-07-2022,17
LN004389,9,21-06-2022,7038.48,7038.48,21/06/2022,0
LN004929,4,07/27/2024,1995.7,1995.7,27-07-2024,0
LN000950,14,2024-06-28,6929.78,unknown,06/28/2024,0
LN001672,6,2022-11-06,2160.56,2160.56,2022-11-06,0
LN002826,12,01 Sep 2022,2403.96,2403.96,01 Sep 2022,0
LN003646,5,13-12-2022,"₹7,227.57",7227.57,13 Dec 2022,0
LN002744,9,06 Mar 2024,2152.75,2152.75,03/18/2024,12
LN001112,19,06-05-2023,5892.03,5892.03,2023-05-06,0
LN003224,8,12/11/2021,1403.34,1403.34,12/11/2021,0
LN001155,3,24/03/2023,10866.8,10866.8,24/03/2023,0
LN000195,10,2022-07-15,6098.61,6098.61,unknown,0
LN002491,7,09/14/2021,7295.28,7295.28,14/09/2021,0
LN003466,24,26 Sep 2023,5682.23,unknown,09/26/2023,0
LN002332,2,10 May 2023,5227.2,5227.2,2023-05-10,0
LN004484,10,12-11-2021,4282.22,4282.22,unknown,0
LN000665,9,2022-12-21,13271.54,13271.54,21/12/2022,0
LN002395,10,08/15/2022,7057.67,7057.67,15-08-2022,0
LN002919,2,2021-09-07,1857.99,1857.99,12-09-2021,5
LN004666,30,02-01-2024,5484.99,5484.99,2024-01-02,0
LN003155,1,06/12/2022,9977.38,9977.38,2022-06-12,0
LN001037,24,2023-02-20,5894.99,5894.99,20 Feb 2023,0
LN004639,11,15 Mar 2023,3484.91,3484.91,2023-03-15,0
LN000709,25,21 Sep 2023,6772.45,6772.45,21-09-2023,0
LN002413,34,07 Apr 2024,3653.81,3653.81,07/04/2024,0
LN004945,14,2022-04-19,4380.24,4380.24,19/04/2022,0
LN002529,2,26-11-2022,11173.89,11173.89,26-11-2022,0
LN002822,6,11/27/2021,3856.81,3856.81,27-11-2021,0
LN004468,9,08/11/2022,6859.49,6859.49,11 Aug 2022,0
LN003622,25,03/17/2024,8357.95,8357.95,21 Mar 2024,4
LN004359,34,11/05/2023,3240.5,3240.5,05 Nov 2023,0
LN003475,24,01/04/2024,"₹7,305.06",7305.06,04/01/2024,0
LN003946,4,11/26/2022,"₹1,988.74",1988.74,2022-12-13,17
LN000957,18,05/10/2023,5531.3,5531.3,2023-05-10,0
LN002663,10,25 Sep 2023,4524.34,4524.34,09/25/2023,0
LN004729,24,13-01-2024,6913.76,6913.76,13-01-2024,0
LN004288,9,11/25/2023,7426.17,7426.17,2023-11-25,0
LN002051,26,08/17/2023,8798.9,8798.9,15/09/2023,29
LN000182,9,2023-05-22,2272.58,2272.58,22 May 2023,0
LN000535,26,04/07/2024,4221.48,4221.48,2024-04-07,0
LN003751,33,10 Jun 2024,1255.77,1255.77,10/06/2024,0
LN002736,34,12/15/2023,8184.38,8184.38,15-12-2023,0
LN001185,6,2022-08-28,"₹3,057.45",3057.45,28 Aug 2022,0
LN001767,12,07 May 2023,"₹6,485.76",6485.76,07-05-2023,0
LN002731,1,10/03/2024,4083.2,4083.2,10/03/2024,0
LN003978,12,01/19/2022,3243.39,3243.39,12 Feb 2022,24
LN000854,7,2023-10-26,2140.18,unknown,26 Oct 2023,0
LN002603,8,10/06/2021,3476.74,3476.74,2021-10-06,0
LN001347,2,05/27/2023,6612.78,6612.78,05/27/2023,0
LN004124,19,29 Apr 2024,9264.62,9264.62,unknown,0
LN003556,3,26-07-2021,1442.5,1442.5,07/26/2021,0
LN003976,20,16/10/2022,3015.49,3015.49,16/10/2022,0
LN004962,14,12/12/2023,4734.01,4734.01,12 Dec 2023,0
LN001885,16,2022-10-11,10077.49,10077.49,11 Oct 2022,0
LN004143,24,03/06/2024,10273.55,10273.55,06/03/2024,0
LN002052,9,27 Mar 2022,7135.22,7135.22,03/27/2022,0
LN004924,6,12 Feb 2024,8124.95,8124.95,23-02-2024,11
LN001623,25,2024-06-08,4684.08,4684.08,unknown,0
LN001663,8,05/05/2024,12737.81,12737.81,05/05/2024,0
LN004022,16,25-08-2022,2513.61,2513.61,08/25/2022,0
LN002090,17,21 Feb 2023,7968.56,7968.56,unknown,0
LN000132,9,2022-05-14,6174.92,6174.92,14-05-2022,0
LN004468,28,03-03-2024,6859.49,6859.49,03/03/2024,0
LN003863,15,07 Jun 2023,4525.29,4525.29,07/06/2023,0
LN001763,13,05-06-2023,8256.65,8256.65,05 Jun 2023,0
LN000089,8,07/02/2024,9846.16,9846.16,07/02/2024,0
LN003792,3,12-10-2022,4336.22,4336.22,12-10-2022,0
LN004498,14,03/20/2024,10914.9,10914.9,2024-03-20,0
LN004681,18,17/07/2023,8893.03,8893.03,07/17/2023,0
LN000261,12,12 Apr 2022,6692.02,6692.02,12-04-2022,0
LN002885,10,14-02-2022,6437.21,6437.21,02/14/2022,0
LN003188,6,10/26/2022,3042.67,3042.67,26-10-2022,0
LN001800,15,2023-04-24,4435.66,4435.66,24 Apr 2023,0
LN003960,14,10 Aug 2023,10435.02,10435.02,unknown,0
LN002149,7,02-08-2021,9757.77,9757.77,08/02/2021,0
LN000978,19,19/03/2024,3283.07,3283.07,2024-03-28,9
LN002142,3,2022-09-06,17212.53,17212.53,09 Sep 2022,3
LN003446,13,08/07/2022,"₹3,378.03",3378.03,08/07/2022,0
LN004730,1,2021-10-05,"₹3,306.02",3306.02,unknown,4
LN001594,2,2022-10-20,3920.85,3920.85,10/20/2022,0
LN000669,6,2023-12-11,10633.53,10633.53,11-12-2023,0
LN000368,13,30 Oct 2022,3951.76,3951.76,30/10/2022,0
LN001627,3,01/06/2022,28245.78,28245.78,06-01-2022,0
LN003657,4,2023-10-17,5007.19,5007.19,17/10/2023,0
LN001256,23,2023-01-10,9174.63,9174.63,10/01/2023,0
LN001096,5,2021-08-04,8407.08,8407.08,08/04/2021,0
LN000491,9,2023-03-29,6123.11,6123.11,2023-03-29,0
LN000295,5,24-01-2024,5217.67,5217.67,01/24/2024,0
LN000664,15,2022-07-01,3727.95,3727.95,2022-07-01,0
LN000205,23,12/14/2022,11717.8,11717.8,12/14/2022,0
LN000075,8,15 Apr 2023,4737.47,4737.47,04/15/2023,0
LN004368,15,04/17/2022,2832.32,2832.32,17-04-2022,0
LN002995,27,11-05-2023,"₹10,386.03",10386.03,05/11/2023,0
LN001828,13,2023-10-02,4842.75,4842.75,10/02/2023,0
LN002806,19,13-10-2023,3884.64,3884.64,13 Oct 2023,0
LN001336,11,2024-05-21,3782.86,3782.86,22/05/2024,1
LN004780,17,04/14/2023,4072.45,4072.45,2023-04-14,0
LN002254,27,27-06-2023,12816.96,12816.96,06/27/2023,0
LN004475,7,01-03-2023,7241.15,7241.15,03/01/2023,0
LN000883,14,04/30/2024,1708.43,1708.43,30-04-2024,0
LN003948,1,2022-05-21,2359.93,2359.93,21 May 2022,0
LN002806,5,19 Aug 2022,3884.64,3884.64,19/08/2022,0
LN003390,3,09/06/2022,12891.37,12891.37,09/06/2022,0
LN003197,17,10/04/2023,5170.47,5170.47,10 Apr 2023,0
LN003242,7,02-03-2024,8360.32,8360.32,unknown,0
LN003307,3,04/10/2023,10804.48,10804.48,10 Apr 2023,0
LN001332,5,03/14/2022,6867.59,6867.59,14 Mar 2022,0
LN002944,34,01/24/2024,3798.04,3798.04,24-01-2024,0
LN004548,10,12/02/2022,7233.46,7233.46,12 Feb 2022,0
LN002603,15,04 May 2022,3476.74,3476.74,05/04/2022,0
LN003872,17,2022-07-26,8742.02,8742.02,19/08/2022,24
LN000605,5,2024-03-21,10216.74,10216.74,21 Mar 2024,0
LN001351,10,08-06-2023,2067.55,2067.55,06/08/2023,0
LN000181,5,06-12-2023,3122.48,3122.48,06 Dec 2023,0
LN004513,1,25/05/2023,6211.57,6211.57,07/04/2023,40
LN002497,9,07/21/2023,3248.95,3248.95,21 Jul 2023,0
LN001794,6,03-09-2021,15919.5,15919.5,2021-09-03,0
LN002409,3,27 Jan 2024,6101.42,6101.42,2024-01-27,0
LN004815,4,20/02/2022,4910.61,4910.61,2022-02-20,0
LN004705,23,27-08-2023,"₹4,820.04",4820.04,2023-08-27,0
LN002178,12,16-06-2024,12055.34,12055.34,16 Jun 2024,0
LN001320,3,30 Apr 2023,6937.11,6937.11,30-04-2023,0
LN003540,28,20 Sep 2023,1668.35,1668.35,09/20/2023,0
LN001337,32,01/15/2024,4455.9,4455.9,15/01/2024,0
LN000406,20,01-06-2024,8390.07,8390.07,01-06-2024,0
LN001161,3,25-05-2021,3944.02,3944.02,25-05-2021,0
LN003783,21,2022-10-21,3432.17,3432.17,unknown,2
LN002002,14,17-02-2023,6217.79,6217.79,2023-02-17,0
LN002242,10,07/10/2023,7108.41,7108.41,10 Jul 2023,0
LN001649,3,27/12/2021,2584.18,2584.18,unknown,0
LN002801,22,2024-04-12,19201.65,19201.65,12-04-2024,0
LN003331,1,12/01/2021,5265.37,5265.37,01 Dec 2021,0
LN002294,17,14/08/2022,"₹3,580.94",3580.94,2022-08-14,0
LN001212,14,26-12-2023,13056.08,13056.08,unknown,0
LN004434,20,2024-06-20,2931.88,2931.88,20-06-2024,0
LN001176,6,05/14/2024,3800.44,3800.44,05/14/2024,0
LN001896,2,03/25/2023,3923.0,3923.0,25 Mar 2023,0
LN004925,15,03/04/2024,6032.36,6032.36,04 Mar 2024,0
LN004829,31,2023-07-20,5046.92,5046.92,20 Jul 2023,0
LN000357,16,07/09/2024,9553.34,9553.34,07/09/2024,0
LN002206,27,12/29/2023,6370.72,6370.72,29/12/2023,0
LN003677,4,03-07-2021,3862.59,3862.59,03-07-2021,0
LN000629,8,29/04/2022,6206.08,6206.08,29/04/2022,0
