Customer_ID,Age,Gender,Employment_Type,Monthly_Income,CIBIL_Score,State
CU000972,33,m,Salaried ,"₹67,993",706,tamil nadu
CU001744,37,F,SALARIED,30341,unknown,Tamilnadu
CU002565,21,Male,selfemployed,59542,732,Telangana
CU000820,46,M,SELF-EMPLOYED,25492,797,Karnatka
CU003869,36,MALE,Salaried ,51533,724,uttar pradesh
CU001117,37,N/A,SALARIED,"₹16,915",830,Maharashtra
CU001710,39,male,Salaried ,35822,588,maharashtra
CU000157,32,female,Salaried,52982,690,andhra pradesh
CU002804,55,M,Salaried,21620,516,karnataka
CU003512,33,male,salaried,40793,unknown,uttar pradesh
CU002468,41,f,self employed,16500,592,Kerala 
CU000832,38,male,SALARIED,37343,668,uttar pradesh
CU001359,33,m,Salaried,18908,681,TamilNadu
CU000836,42,M,Salaried,"₹65,721",unknown,Delhi
CU002826,22,male,SALARIED,65497,590,Telangana
CU000503,29,F,Salaried,55450,738,delhi
CU001122,42,MALE,N/A,54590,unknown,
CU002365,37,male,N/A,38433,675,West Bengal
CU002599,33,M,Salaried,46477,624,maharashtra
CU003141,37,f,Self Employed,19061,619,Andhra Pradesh 
CU000990,29,MALE,Self Employed,59849,622,maharashtra
CU000924,43,M,salaried,73701,648,
CU003273,50,MALE,salaried,35747,unknown,KARNATAKA
CU002398,30,male,SALARIED,49133,668,WB
CU002045,32,M,self employed,57798,744,TamilNadu
CU001981,48,female,Salaried ,38529,825,DELHI
CU000250,38,m,SALARIED,76890,603,Keral
CU001057,51,Male,Salaried,31926,741,KERALA
CU002684,56,male,self employed,28228,562,telangana
CU001347,45,M,SALARIED,53969,665,tamil nadu
CU004249,48,female,salaried,36816,602,DELHI
CU002367,50,female,SELF-EMPLOYED,50638,807,UP
CU003871,32,male,Salaried ,26511,774,kerala
CU002592,30,Male,SALARIED,26746,654,New Delhi
CU003654,36,M,Self-Employed,"₹27,416",667,WestBengal
CU000356,49,Female,Self Employed,47265,550,maharashtra
CU000745,46,male,Salaried,49156,625,Andhra Pradesh 
CU003098,36,M,SALARIED,18432,694,gujarat
CU002542,32,m,SELF-EMPLOYED,47028,612,Kerala
CU003013,57,Male,Self Employed,46109,654,WB
CU000845,27,F,salaried,15461,765,MH
CU000724,28,male,Salaried,48922,598,Gujrat
CU002229,33,Male,N/A,"₹55,313",825,KERALA
CU001977,25,M,salaried,"₹20,409",649,Tamil Nadu
CU002956,45,M,Self-Employed,34506,748,Telangana
CU000245,150,MALE,Self Employed,22139,707,Maharashtra
CU002215,45,m,SALARIED,57377,565,Gujrat
CU001299,49,Male,salaried,-,689,Andhra Pradesh 
CU000718,21,FEMALE,SELF-EMPLOYED,70539,unknown,WestBengal
CU004302,28,male,SALARIED,-,745,Kerala
CU000393,34,Female,salaried,29956,511,Gujarat
CU001747,21,M,Salaried,"₹46,658",642,west bengal
CU003293,49,MALE,Salaried ,48932,711,Uttar Pradesh 
CU003752,54,M,Salaried,"₹65,026",671,KERALA
CU001259,37,Male,Self Employed,25471,675,Kerala
CU002989,23,Female,Salaried ,52039,574,Telangana
CU003107,44,male,Self Employed,51795,723,West Bengal
CU000086,32,M,Salaried,51835,848,Keral
CU000747,40,f,Self Employed,72690,721,KERALA
CU001181,40,MALE,self employed,"₹59,661",509,Gujrat
CU003885,56,MALE,Salaried,59141,695,West Bengal
CU001316,22,Male,Self Employed,43825,720,Gujarat
CU002091,46,male,salaried,75492,551,Keral
CU001102,37,m,SELF-EMPLOYED,59581,711,Uttar Pradesh
CU000913,41,M,SALARIED,50271,465,Uttar Pradesh
CU003436,39,male,Self-Employed,27150,764,Maharashtra
CU000963,31,M,SALARIED,43778,698,Keral
CU000555,35,N/A,Salaried ,38830,556,DELHI
CU000266,41,FEMALE,Self Employed,41294,668,New Delhi
CU003030,43,Male,Self Employed,45400,583,west bengal
CU002429,33,m,salaried,41613,799,tamil nadu
CU003052,44,male,SELF-EMPLOYED,48818,689,Keral
CU004535,36,Male,salaried,57777,730,Andhra Pradesh 
CU003087,45,M,salaried,48772,785,WestBengal
CU002558,57,Male,Self Employed,"₹20,489",692,WB
CU003140,32,N/A,Self Employed,50232,702,Tamil Nadu
CU002070,47,F,Salaried ,-,754,MH
CU000107,43,m,SALARIED,51225,668,WB
CU003603,49,male,Self Employed,81346,589,Maharastra
CU002008,36,MALE,Self-Employed,55727,529,Andhra Pradesh 
CU000438,45,F,salaried,44469,600,DELHI
CU001801,32,MALE,SALARIED,"₹37,228",900,MH
CU002236,34,MALE,Self-Employed,29787,731,MH
CU003544,36,f,Salaried ,58364,778,West Bengal
CU003063,30,m,Self Employed,25791,607,tamil nadu
CU002213,44,N/A,Salaried,52128,672,Maharashtra
CU002442,43,f,Self-Employed,67089,668,New Delhi
CU004519,22,female,SALARIED,53498,785,gujarat
CU000171,39,female,SELF-EMPLOYED,18293,730,KARNATAKA
CU004096,45,FEMALE,selfemployed,"₹33,524",858,DELHI
CU004381,46,M,SALARIED,53961,727,Maharashtra
CU001986,32,female,Salaried,"₹32,779",751,TN
CU001372,38,M,Salaried,-,663,Karnatka
CU002123,33,M,SELF-EMPLOYED,65934,668,KARNATAKA
CU003402,48,Female,Self Employed,"₹38,860",732,gujarat
CU001677,46,female,Salaried,"₹22,734",611,Maharashtra
CU003731,46,MALE,N/A,56325,633,karnataka
CU004458,50,FEMALE,Salaried ,"₹76,652",unknown,west bengal
CU001159,30,female,N/A,-,655,UP
CU001128,21,male,Salaried,60892,767,West Bengal
CU002058,45,female,salaried,32484,unknown,andhra pradesh
CU004456,34,female,salaried,31747,665,Karnatka
CU004134,27,m,Salaried,12000,577,UP
CU002059,45,Male,Self-Employed,30354,774,Uttar Pradesh 
CU002356,55,M,salaried,-,713,Andhra Pradesh 
CU003712,36,MALE,SALARIED,18765,724,gujarat
CU002905,51,F,Salaried,45359,467,Uttar Pradesh
CU000827,43,m,Self-Employed,36751,680,TELANGANA
CU003287,44,MALE,selfemployed,0,646,Maharashtra
CU004169,42,male,selfemployed,64922,603,KARNATAKA
CU004599,34,male,selfemployed,"₹85,610",595,WB
CU000285,38,m,selfemployed,44817,677,uttar pradesh
CU000096,21,N/A,SALARIED,"₹39,611",744,TELANGANA
CU004436,29,M,SALARIED,39251,653,karnataka
CU002665,43,M,N/A,41547,625,telangana
CU003443,51,MALE,Self-Employed,"₹20,461",592,KERALA
CU003830,49,male,SALARIED,54100,844,Uttar Pradesh 
CU004562,47,FEMALE,salaried,77103,751,Delhi
CU002650,35,male,self employed,"₹59,004",594,KARNATAKA
CU003198,29,N/A,selfemployed,61555,752,Kerala 
CU002932,33,Male,Self Employed,46248,710,Gujarat
CU001432,23,male,Self-Employed,42837,-300,delhi
CU003929,46,Female,Salaried ,27538,820,MH
CU003764,37,m,salaried,65822,738,
CU002281,33,m,Salaried,25936,590,Karnataka
CU003763,24,Male,SELF-EMPLOYED,42518,596,TELANGANA
CU001441,32,m,SALARIED,32843,563,Andhra Pradesh 
CU002522,41,Female,SALARIED,69320,615,TELANGANA
CU003863,50,Female,Salaried ,51216,790,Telangana
CU003614,36,female,salaried,12000,550,gujarat
CU002188,44,MALE,SALARIED,"₹22,910",719,uttar pradesh
CU003891,43,M,salaried,"₹41,581",680,Delhi
CU001285,34,Male,Salaried,12000,620,GJ
CU003546,31,m,selfemployed,"₹20,836",545,telangana
CU003238,28,MALE,Self Employed,70674,684,
CU002004,43,F,Salaried ,69130,704,WB
CU001251,41,FEMALE,SELF-EMPLOYED,-,720,Uttar Pradesh
CU001955,54,MALE,salaried,"₹62,836",unknown,Andhra Pradesh 
CU002154,35,m,Salaried ,36131,655,DELHI
CU003765,62,FEMALE,Self-Employed,68849,661,Uttar Pradesh 
CU002240,30,m,SALARIED,27405,664,uttar pradesh
CU003379,54,M,Salaried ,12000,553,Uttar Pradesh 
CU003880,36,M,Salaried ,48925,798,WB
CU001257,41,M,salaried,"₹25,148",520,Karnataka
CU000056,31,M,Self Employed,19782,unknown,tamil nadu
CU000483,45,Male,SALARIED,19134,813,WB
CU000044,22,female,salaried,49281,567,Kerala
CU003556,40,female,N/A,20969,559,Delhi
CU004251,25,FEMALE,salaried,49964,709,AP
CU003768,40,F,SALARIED,65620,798,Delhi
CU001822,21,FEMALE,Self Employed,41314,661,telangana
CU001544,58,m,self employed,56174,665,Uttar Pradesh
CU000321,26,male,selfemployed,53892,0,Kerala
CU001342,32,Male,Self-Employed,28956,576,gujarat
CU002135,32,F,salaried,30960,668,Karnataka
CU002803,56,m,salaried,21592,787,Tamilnadu
CU003090,34,F,Salaried,24144,698,telangana
CU004395,51,Male,selfemployed,-,657,Gujarat
CU002479,42,male,Salaried ,44455,661,DELHI
CU002258,35,male,Self-Employed,47868,731,Karnatka
CU004245,29,MALE,Self-Employed,12000,739,tamil nadu
CU001438,40,MALE,SALARIED,76883,689,TN
CU004171,33,F,self employed,52695,891,Kerala
CU002443,44,Male,salaried,37338,673,andhra pradesh
CU002256,25,Male,Salaried,"₹24,686",728,AP
CU000238,38,Male,SALARIED,59652,672,uttar pradesh
CU001798,40,F,Salaried ,34627,834,Andhra Pradesh 
CU001810,29,Female,Self-Employed,41245,755,AP
CU001004,39,F,SALARIED,53435,797,WB
CU004493,30,m,Self Employed,36797,819,maharashtra
CU002394,45,M,Salaried,33106,641,KARNATAKA
CU003011,62,MALE,Self-Employed,35637,607,Telangana
CU003989,44,f,SELF-EMPLOYED,62856,753,Telangana
CU001077,53,female,salaried,67447,680,Telangana
CU004035,37,F,SALARIED,63870,838,uttar pradesh
CU003413,21,f,salaried,"₹44,226",860,maharashtra
CU003856,47,f,SALARIED,57419,900,Maharastra
CU002506,31,MALE,Salaried,-,717,Telangana
CU001200,34,F,Salaried,37424,867,karnataka
CU004361,38,male,salaried,12000,519,andhra pradesh
CU000301,31,Male,Salaried ,"₹65,798",741,west bengal
CU004064,36,MALE,SALARIED,33111,576,Tamilnadu
CU002508,34,MALE,selfemployed,65168,688,Karnatka
CU000943,50,female,Salaried ,23466,626,Kerala 
CU003992,48,FEMALE,Salaried,14571,838,kerala
CU002371,38,f,Self-Employed,54466,677,TN
CU001260,25,Male,selfemployed,41084,unknown,Delhi
CU004247,45,Male,Salaried ,42020,678,Tamilnadu
CU002523,36,f,Salaried,54226,729,uttar pradesh
CU003877,49,F,selfemployed,42095,672,telangana
CU003963,31,MALE,Salaried,-,801, Kerala
CU003157,29,m,Self Employed,-5000,616,West Bengal
CU000464,28,Male,salaried,93252,750,TamilNadu
CU000006,23,M,salaried,21980,713,
CU000842,36,M,Salaried ,44859,660, Kerala
CU001869,37,f,SALARIED,41038,640,Karnataka
CU000327,32,MALE,SALARIED,48691,865,Uttar Pradesh 
CU003970,35,Male,SALARIED,68002,548,AP
CU004020,34,m,Salaried,47103,623,WB
CU003209,31,Female,N/A,"₹12,000",660,TN
CU004492,38,MALE,SELF-EMPLOYED,24303,537,Kerala 
CU001465,33,Male,SELF-EMPLOYED,45647,776,Maharastra
CU000893,36,MALE,Self Employed,49431,733,Andhra Pradesh 
CU003132,28,M,self employed,29212,550,uttar pradesh
CU002062,21,FEMALE,SELF-EMPLOYED,31303,671,DELHI
CU003202,43,FEMALE,self employed,30055,733,TELANGANA
CU000695,30,M,salaried,71611,760,Tamil Nadu
CU000388,21,male,salaried,88418,664,karnataka
CU002572,38,m,salaried,46444,629,
CU003104,44,m,Self-Employed,19999,707,gujarat
CU004186,30,male,Salaried ,14336,523,WB
CU002388,36,M,SALARIED,57704,587,Andhra Pradesh
CU003334,28,male,Salaried,47082,762,gujarat
CU000604,46,N/A,salaried,34671,662,Delhi
CU000843,34,F,SALARIED,30430,708,WB
CU000323,36,MALE,Salaried ,53390,745,WB
CU002748,65,Male,self employed,"₹45,400",747,maharashtra
CU001868,35,Male,SALARIED,83717,692,Keral
CU000866,26,male,selfemployed,52113,697,
CU003062,30,Male,salaried,38720,675,Uttar Pradesh 
CU004008,39,m,Salaried,72578,706,Maharastra
CU004271,43,Male,SELF-EMPLOYED,25911,572,andhra pradesh
CU002614,34,female,Self-Employed,46547,760,UP
CU004214,29,MALE,Salaried ,54985,633,UP
CU004388,27,F,salaried,"₹30,863",606,Gujarat
CU002564,45,MALE,Salaried ,45147,582,delhi
CU003368,49,F,salaried,29620,690,KERALA
CU002603,47,Female,SALARIED,60813,750,delhi
CU001281,23,MALE,self employed,"₹12,000",900,TN
CU003633,40,M,Salaried,86745,624,Andhra Pradesh
CU000831,44,male,Salaried,61215,602,Maharastra
CU003150,50,MALE,SALARIED,43965,601,Delhi
CU003800,46,m,SALARIED,58077,558,Uttar Pradesh 
CU001905,44,F,N/A,37489,635,New Delhi
CU000456,50,MALE,N/A,45010,734,Kerala
CU000308,150,MALE,salaried,38546,657,UP
CU002121,43,m,SALARIED,58019,618,kerala
CU002306,34,Male,Salaried ,43376,755,KERALA
CU002263,48,MALE,Self Employed,37814,637,andhra pradesh
CU002051,40,m,Self-Employed,50604,758,Maharastra
CU001303,21,M,Salaried ,15104,692,andhra pradesh
CU000329,29,M,SALARIED,44932,unknown,UP
CU000671,25,F,salaried,-,614,New Delhi
CU001705,35,M,Salaried,37765,739,gujarat
CU003938,49,M,Self Employed,"₹30,676",697,Karnataka
CU004596,33,male,SELF-EMPLOYED,"₹49,169",478,andhra pradesh
CU004480,28,M,self employed,46593,667,West Bengal
CU001719,49,Male,Self-Employed,43577,749,Andhra Pradesh 
CU002978,35,Male,Self Employed,-,783,gujarat
CU002613,41,male,Salaried ,89739,452,Karnataka
CU004168,24,MALE,SALARIED,46968,659,MH
CU000480,43,Female,SALARIED,13037,721,telangana
CU003630,35,Male,salaried,85720,642,UP
CU001176,32,MALE,SALARIED,26824,831,kerala
CU004254,33,MALE,Salaried,-,531,Andhra Pradesh 
CU002958,30,female,SELF-EMPLOYED,"₹46,018",695,Karnatka
CU003658,27,m,salaried,17978,604,gujarat
CU000118,28,MALE,salaried,43678,571,Karnataka
CU001972,32,m,Salaried,86090,unknown,GJ
CU001558,21,MALE,SALARIED,51194,722,TELANGANA
CU002863,48,M,Salaried,"₹35,110",677,TamilNadu
CU003755,32,MALE,SALARIED,41338,868,WestBengal
CU000880,46,m,SELF-EMPLOYED,21976,424,karnataka
CU001030,49,Male,Salaried,59456,690,Kerala 
CU003283,36,N/A,salaried,"₹63,561",593,West Bengal
CU000467,44,m,SALARIED,56836,689,Gujrat
CU002266,48,M,SALARIED,68099,697,Delhi
CU004190,40,FEMALE,SALARIED,15358,694,tamil nadu
CU004140,21,f,salaried,40098,580,maharashtra
CU004152,21,female,Self-Employed,-,682,delhi
CU002494,46,MALE,salaried,-,603,Kerala 
CU001161,22,FEMALE,SALARIED,40589,700,Karnataka
CU003084,29,male,Self-Employed,12000,711,tamil nadu
CU001970,38,male,N/A,54127,646,karnataka
CU001199,21,f,Self-Employed,59903,unknown,tamil nadu
CU001357,60,MALE,salaried,82349,644,UP
CU001902,23,FEMALE,SALARIED,47622,759,Andhra Pradesh 
CU001976,34,m,SALARIED,"₹69,328",693,DELHI
CU000777,40,f,Salaried ,66486,653,Andhra Pradesh
CU002653,31,female,Salaried,43282,673,Uttar Pradesh
CU000569,31,female,SELF-EMPLOYED,12000,738,uttar pradesh
CU001787,27,N/A,self employed,51863,609,Karnataka
CU004499,37,Female,SALARIED,49825,716,Kerala
CU004010,26,F,SALARIED,48510,758,New Delhi
CU000026,37,Male,SALARIED,46204,900,WestBengal
CU003127,36,female,Salaried,34562,811,TELANGANA
CU001093,30,male,selfemployed,42169,unknown,Karnataka
CU001258,41,female,self employed,37322,698,WestBengal
CU001999,27,MALE,SELF-EMPLOYED,14405,456,TN
CU000085,59,MALE,Salaried,28834,488,Maharashtra
CU001666,58,MALE,N/A,67074,645,Maharastra
CU003488,27,Male,N/A,50840,900,Delhi
CU004405,29,MALE,self employed,40141,776,Telangana
CU002686,35,female,self employed,12000,642,WestBengal
CU002790,47,m,N/A,25471,767,UP
CU003260,34,M,Self Employed,-,679,Kerala
CU000756,35,MALE,SALARIED,46045,584,Andhra Pradesh
CU002144,44,m,Salaried ,58735,622,andhra pradesh
CU002200,36,F,SALARIED,"₹31,070",847,uttar pradesh
CU003904,25,F,SELF-EMPLOYED,52340,705,telangana
CU000512,-1,male,salaried,58976,717,Karnataka
CU002126,21,male,SALARIED,16504,660,uttar pradesh
CU002437,36,male,Salaried ,39397,648,uttar pradesh
CU003210,35,FEMALE,selfemployed,40004,727,Tamil Nadu
CU000732,21,m,SELF-EMPLOYED,21933,528,West Bengal
CU002221,53,male,SALARIED,14848,652,TN
CU004087,50,Female,Self-Employed,34054,789,WestBengal
CU000531,49,male,selfemployed,"₹38,318",677,Maharashtra
CU004525,24,M,selfemployed,"₹21,036",631,West Bengal
CU000766,21,female,Self-Employed,29088,unknown,Delhi
CU001480,38,MALE,SALARIED,23062,753,TELANGANA
CU002784,34,Male,self employed,56736,655,TELANGANA
CU002003,23,f,selfemployed,26514,789,Maharashtra
CU001362,41,M,SELF-EMPLOYED,50824,647,Telangana
CU004507,21,male,N/A,"₹72,402",792,West Bengal
CU003667,51,f,SELF-EMPLOYED,"₹45,324",685,Karnataka
CU004236,35,MALE,SALARIED,61357,701,Gujrat
CU000180,52,Male,self employed,36089,810,Maharashtra
CU000375,42,MALE,N/A,"₹40,174",unknown,Telangana
CU001634,59,MALE,SALARIED,-,690,karnataka
CU004022,31,m,SALARIED,63063,498,DELHI
CU002758,46,male,Self-Employed,15996,661,TN
CU002986,31,male,SELF-EMPLOYED,27960,706,west bengal
CU002860,41,m,Self Employed,98592,625,MH
CU001185,30,MALE,Salaried ,57891,628,GJ
CU001715,49,MALE,self employed,12000,694,KARNATAKA
CU003123,26,Male,selfemployed,"₹35,536",838,Karnataka
CU003185,35,F,salaried,75233,878,maharashtra
CU002056,35,M,N/A,25556,687,maharashtra
CU002719,22,M,SALARIED,88684,703,TN
CU002081,23,male,SALARIED,59679,651,Keral
CU001794,37,FEMALE,self employed,41522,800,Andhra Pradesh 
CU000239,38,Male,salaried,12000,762,Andhra Pradesh
CU000128,45,male,selfemployed,15428,782,Uttar Pradesh 
CU000355,36,MALE,Self-Employed,108862,641,WB
CU000165,28,m,Salaried,66072,724,WestBengal
CU001511,40,F,Salaried,32383,718,maharashtra
CU004104,42,male,Self-Employed,58905,781,West Bengal
CU002320,40,Male,SALARIED,27988,810,Karnatka
CU003200,31,male,SELF-EMPLOYED,36995,850,gujarat
CU001891,43,m,Salaried,42608,676,maharashtra
CU001320,39,N/A,SELF-EMPLOYED,12000,627,New Delhi
CU004220,34,FEMALE,Salaried,"₹42,398",760,AP
CU003547,38,m,selfemployed,-,860,Andhra Pradesh
CU002541,52,MALE,Self-Employed,"₹66,850",600,WestBengal
CU000473,34,N/A,selfemployed,38645,579,Gujrat
CU003022,40,male,salaried,47252,684,Uttar Pradesh
CU001998,54,m,SALARIED,57361,711,Kerala
CU000019,52,M,Salaried,-,607, Kerala
CU003953,150,male,self employed,19762,692,andhra pradesh
CU002957,22,male,SALARIED,36644,520,Karnatka
CU002043,48,FEMALE,salaried,61167,660,maharashtra
CU004162,26,Female,salaried,15276,724,GJ
CU002138,33,M,salaried,12000,625,DELHI
CU001026,50,male,Self Employed,"₹25,142",549,telangana
CU000098,37,MALE,selfemployed,12000,671,Karnataka
CU004170,36,Female,Salaried ,52763,864,Telangana
CU001840,53,m,Salaried,54167,580,gujarat
CU003115,39,m,Salaried,37078,733,karnataka
CU001024,28,Male,salaried,"₹43,345",701,gujarat
CU003649,41,f,Salaried,55417,685,Karnataka
CU002015,28,m,salaried,58469,840,DELHI
CU002836,32,m,Self Employed,45234,727,Maharashtra
CU003162,44,MALE,SELF-EMPLOYED,60933,744,Tamil Nadu
CU000846,40,m,salaried,-,662,Maharastra
CU004026,36,male,Salaried,"₹48,170",785,tamil nadu
CU003793,31,MALE,SALARIED,53821,624,tamil nadu
CU000450,39,Female,Salaried,61501,601,Uttar Pradesh
CU000551,47,female,self employed,54653,865,andhra pradesh
CU001333,45,M,selfemployed,46870,665,Gujarat
CU000277,27,N/A,self employed,38671,789,WB
CU002267,38,M,Salaried ,48558,680,Gujrat
CU003745,36,F,SALARIED,"₹33,565",484,TamilNadu
CU000179,38,Female,Self-Employed,66309,633,telangana
CU000434,47,Male,Salaried,25566,555,uttar pradesh
CU003655,46,Female,SALARIED,57874,604,karnataka
CU001341,49,m,SALARIED,74961,707,DELHI
CU004510,39,Male,SALARIED,55208,711,Uttar Pradesh 
CU003549,33,F,Self-Employed,62040,820,TELANGANA
CU004132,41,MALE,Salaried ,61465,793,Keral
CU003521,47,MALE,selfemployed,20764,754,Kerala
CU002616,23,F,selfemployed,36876,594,
CU001592,41,MALE,SALARIED,65432,809,WB
CU001644,28,Male,salaried,51842,852,KARNATAKA
CU004452,40,male,Self Employed,20307,600,GJ
CU001517,34,male,Salaried ,59050,548,KARNATAKA
CU003458,31,Male,Salaried,31631,900,Keral
CU000742,37,male,SELF-EMPLOYED,53719,unknown,UP
CU003354,47,male,Salaried ,81258,595,Uttar Pradesh
CU000868,54,M,salaried,49857,492,delhi
CU001770,43,Female,Salaried,50623,844,uttar pradesh
CU004309,41,MALE,selfemployed,"₹48,791",717,KERALA
CU000484,41,male,salaried,19991,734,delhi
CU004362,35,MALE,salaried,65225,747,Keral
CU002811,41,Male,Salaried ,12000,587,Gujarat
CU002022,28,N/A,salaried,29803,616,Andhra Pradesh
CU002899,43,MALE,SELF-EMPLOYED,59511,731,Kerala
CU004594,53,female,Salaried ,19151,642,Tamil Nadu
CU004092,29,f,SALARIED,60515,582,UP
CU002486,53,f,SALARIED,32157,497,maharashtra
CU001531,46,F,Salaried,-,676,WB
CU000781,31,MALE,Self Employed,26637,776,West Bengal
CU000549,36,Male,salaried,51557,659,telangana
CU002902,21,M,SELF-EMPLOYED,33233,761,MH
CU003134,0,M,selfemployed,"₹74,006",579,gujarat
CU001964,26,F,Salaried ,45660,801,uttar pradesh
CU000078,23,Female,selfemployed,"₹30,631",660,andhra pradesh
CU000783,50,female,self employed,67928,592,Tamil Nadu
CU003007,31,N/A,SALARIED,66964,753,KARNATAKA
CU002594,48,m,Self Employed,12000,592,Maharastra
CU002952,43,female,self employed,79194,999,uttar pradesh
CU001890,39,FEMALE,salaried,55210,698,Delhi
CU001008,32,Male,Salaried ,46117,652,uttar pradesh
CU004151,49,Male,SALARIED,"₹25,522",648,West Bengal
CU004291,34,M,salaried,49845,687,tamil nadu
CU003653,48,Female,SELF-EMPLOYED,28416,583,Karnataka
CU004149,31,FEMALE,Salaried,55066,671,TELANGANA
CU000674,41,Female,Salaried,"₹12,000",692,
CU002204,21,male,Salaried,"₹51,486",586,Andhra Pradesh 
CU000687,30,F,self employed,30756,670,Telangana
CU000876,39,Male,salaried,"₹43,418",627,DELHI
CU000459,44,m,Self Employed,22223,740,Uttar Pradesh
CU002866,36,FEMALE,SALARIED,42722,681,Karnataka
CU001990,33,Female,Self-Employed,72956,787,WestBengal
CU001911,49,m,SALARIED,21706,736,AP
CU001268,58,Female,Salaried ,42860,854,Karnatka
CU000753,48,Male,Salaried,37473,832,DELHI
CU000122,31,FEMALE,Salaried ,46731,665,telangana
CU003638,29,male,Salaried,46595,709,WestBengal
CU000700,42,MALE,self employed,78344,817,telangana
CU002925,58,male,Salaried,54189,731,Gujrat
CU004124,37,N/A,salaried,"₹25,332",594,KARNATAKA
CU001493,47,m,Salaried ,12000,622,Tamil Nadu
CU004580,37,Male,self employed,30435,581,TN
CU001949,40,M,Salaried ,40430,740,WB
CU002087,49,Female,SELF-EMPLOYED,13513,unknown,telangana
CU003366,34,MALE,SELF-EMPLOYED,72878,606,maharashtra
CU000032,34,female,selfemployed,61270,569,Delhi
CU002155,54,male,self employed,63932,579, Kerala
CU002759,35,f,Salaried,65975,787,tamil nadu
CU000070,46,M,N/A,71109,681,maharashtra
CU001450,37,MALE,Salaried,"₹27,930",unknown,MH
CU003176,35,FEMALE,Salaried,30548,719,Tamil Nadu
CU003628,32,m,SALARIED,59959,569,
CU003878,44,MALE,SALARIED,"₹27,417",507,karnataka
CU003960,40,Male,selfemployed,58537,670,uttar pradesh
CU004415,36,F,SELF-EMPLOYED,28661,703,MH
CU003222,46,Male,self employed,"₹64,959",643,west bengal
CU003147,30,Male,SALARIED,65875,810,telangana
CU001532,29,M,selfemployed,85974,533,Gujrat
CU002433,40,Female,SALARIED,63668,647,Tamil Nadu
CU003575,30,F,SALARIED,"₹12,000",771,maharashtra
CU003183,21,Male,Salaried ,53994,709,TELANGANA
CU001913,21,FEMALE,self employed,36521,685,Andhra Pradesh 
CU000505,57,MALE,self employed,"₹107,198",728,West Bengal
CU000340,35,Male,salaried,40470,713,delhi
CU003581,30,male,N/A,-,718,Gujrat
CU004358,22,M,SALARIED,20326,702,Andhra Pradesh 
CU000799,45,f,Salaried,56808,772,andhra pradesh
CU004542,28,female,Salaried ,66208,531,telangana
CU004466,32,M,Salaried,40649,589,Maharastra
CU000062,42,MALE,Self-Employed,46396,645,Tamil Nadu
CU001776,27,male,selfemployed,42165,759,telangana
CU002846,53,Male,selfemployed,44085,640,Gujrat
CU004579,37,Female,self employed,33153,596,telangana
CU002461,40,M,Salaried ,45705,590,Maharastra
CU001568,38,female,selfemployed,"₹43,362",769,AP
CU002849,43,F,selfemployed,88409,685,
CU001690,44,m,Self Employed,96976,524,Karnatka
CU002987,45,male,Salaried,63235,618,Telangana
CU002420,42,MALE,selfemployed,66859,767,TELANGANA
CU001569,45,male,self employed,50957,839,uttar pradesh
CU003966,51,Male,SELF-EMPLOYED,61349,724,andhra pradesh
CU002340,34,Male,self employed,41365,595,TN
CU002095,25,M,Salaried,31401,602,GJ
CU002042,41,N/A,SELF-EMPLOYED,29085,837,Andhra Pradesh 
CU002201,31,m,SALARIED,46783,720,Gujarat
CU002273,54,M,Salaried ,-,672,uttar pradesh
CU000382,55,Female,SALARIED,42911,664,Keral
CU003865,32,m,salaried,64083,590,Telangana
CU002413,46,male,selfemployed,79610,799,Tamilnadu
CU003913,31,Male,Salaried,50811,452,Kerala
CU001391,51,M,Salaried,80746,606,Kerala
CU004233,32,male,salaried,44855,673,Andhra Pradesh 
CU003915,39,female,N/A,46697,710,
CU001953,34,Female,SALARIED,72381,659,tamil nadu
CU002916,21,M,Salaried,"₹40,501",623,Gujarat
CU002343,42,MALE,Self Employed,-,651,karnataka
CU000246,30,FEMALE,salaried,43717,709,tamil nadu
CU001440,26,M,SELF-EMPLOYED,"₹12,000",799,WB
CU001023,52,MALE,salaried,31010,608,Keral
CU003234,53,m,N/A,57663,620,karnataka
CU000412,51,M,Salaried ,-,607,Karnataka
CU002262,33,Male,Self Employed,12000,789,Telangana
CU001063,39,M,Self-Employed,34557,900,TN
CU004556,37,m,SELF-EMPLOYED,0,754,Kerala
CU003562,45,Female,Salaried ,26983,651,WB
CU000666,34,FEMALE,Salaried,-,616,Karnataka
CU004578,38,Male,Salaried ,38010,585,uttar pradesh
CU004330,60,male,SELF-EMPLOYED,12000,unknown,WB
CU004588,42,M,SALARIED,"₹36,758",746,maharashtra
CU000115,32,male,Self Employed,60107,688, Kerala
CU003990,40,M,Self-Employed,-,760,Uttar Pradesh 
CU002303,41,MALE,salaried,39627,582,Andhra Pradesh 
CU002478,21,female,SALARIED,56699,685,UP
CU003251,23,FEMALE,SELF-EMPLOYED,67659,796,Kerala 
CU000119,31,Male,Salaried,"₹45,947",770,Telangana
CU001982,45,female,Salaried ,43336,803,Karnataka
CU002181,30,Male,self employed,80890,802,maharashtra
CU000163,31,m,Self Employed,45521,696,kerala
CU000264,31,FEMALE,Salaried ,39101,792,Keral
CU000776,30,M,SALARIED,"₹64,167",unknown,MH
CU004218,52,m,salaried,-,602,tamil nadu
CU000652,28,M,Self-Employed,42545,688,Karnataka
