loan_id,month_number,due_date,emi_due,emi_paid,payment_date,days_late
LN002145,27,2024-01-21,3888.02,3888.02,2024-01-21,0
LN002578,16,2024-03-29,3048.35,3048.35,2024-03-29,0
LN001945,1,2024-06-23,4747.6,4747.6,2024-06-23,0
LN001105,26,2024-01-18,2731.43,2731.43,2024-01-18,0
LN000057,11,2023-07-21,3937.8,3937.8,2023-07-21,0
LN003062,13,2023-05-13,3881.92,3881.92,2023-05-13,0
LN001835,19,2022-05-10,7316.06,7316.06,2022-10-05,148
LN001036,2,2021-10-24,2861.36,2861.36,2021-10-24,0
LN000833,4,2023-02-14,3217.01,3217.01,2023-02-14,0
LN001099,14,2024-01-26,3413.79,3413.79,2024-01-26,0
LN001161,23,2023-01-15,3944.02,3944.02,2023-01-15,0
LN003334,31,2023-09-25,13879.15,13879.15,2023-09-25,0
LN001525,7,2023-05-14,13533.31,13533.31,2023-05-14,0
LN002885,2,2021-06-19,6437.21,6437.21,2021-06-19,0
LN003741,20,2023-06-26,1896.59,1896.59,2023-06-26,0
LN003117,21,2024-05-19,5258.63,5258.63,2024-05-19,0
LN001119,10,2021-12-21,2407.78,2407.78,2021-12-30,9
LN004958,11,2022-07-14,2609.71,2609.71,2022-07-14,0
LN001353,28,2024-02-26,4346.68,4346.68,2024-02-26,0
LN003666,4,2024-01-10,7325.87,7325.87,2024-01-10,0
LN000343,37,2024-06-14,1695.25,1695.25,2024-06-14,0
LN001812,15,2023-11-11,1089.85,1089.85,2023-12-06,25
LN003461,2,2022-02-08,2740.73,2740.73,2022-02-08,0
LN000681,3,2023-02-26,2618.16,2618.16,2023-03-08,10
LN004892,1,2023-06-23,19479.44,19479.44,2023-06-23,0
LN001140,11,2022-09-22,1296.52,1296.52,2022-09-22,0
LN002742,22,2023-04-03,10598.02,10598.02,2023-04-03,0
LN003407,9,2024-04-10,16662.02,16662.02,2024-04-10,0
LN002025,21,2024-03-23,7917.86,7917.86,2024-03-23,0
LN002101,21,2022-09-11,3249.06,3249.06,2022-11-09,59
LN002069,8,2023-07-28,4374.03,4374.03,2023-08-09,12
LN002259,7,2023-01-18,6874.65,6874.65,2023-01-18,0
LN004374,30,2023-10-16,2846.92,2846.92,2023-10-16,0
LN003428,19,2022-04-10,9590.52,9590.52,2022-04-10,0
LN000954,34,2024-06-23,3489.97,3489.97,2024-06-23,0
LN003108,18,2023-09-20,5312.06,5312.06,2023-09-20,0
LN004497,5,2021-07-20,11129.42,11129.42,2021-07-20,0
LN002237,3,2024-12-06,1948.98,1948.98,2024-12-06,0
LN002183,7,2023-10-19,6217.22,6217.22,2023-10-19,0
LN000900,6,2024-05-20,2587.14,2587.14,2024-05-20,0
LN004749,7,2022-12-14,6458.69,6458.69,2022-12-20,6
LN001856,4,2024-03-05,3242.44,3242.44,2024-03-05,0
LN001188,3,2021-12-16,8332.09,8332.09,2021-12-16,0
LN002429,11,2022-04-26,3000.5,3000.5,2022-04-26,0
LN004732,16,2023-10-14,8356.71,8356.71,2023-10-14,0
LN001397,37,2024-05-11,4021.22,4021.22,2024-11-05,178
LN002075,36,2024-04-15,3757.06,3757.06,2024-04-15,0
LN000588,11,2022-02-27,1732.46,1732.46,2022-02-27,0
LN000329,13,2023-08-13,6673.03,6673.03,2023-08-20,7
LN000679,13,2023-01-10,6014.24,4493.4,2023-02-16,37
LN001646,19,2023-11-28,9087.29,9087.29,2023-11-28,0
LN003867,25,2023-07-04,4674.9,4674.9,2023-07-04,0
LN001462,6,2021-11-25,23402.45,23402.45,2022-02-01,68
LN001266,21,2023-12-10,2539.9,2539.9,2023-12-10,0
LN003366,4,2024-06-30,12454.2,12454.2,2024-06-30,0
LN002612,3,2023-05-23,4487.96,4487.96,2023-05-26,3
LN004271,18,2023-08-20,3566.96,3566.96,2023-08-20,0
LN003558,1,2022-01-11,14742.96,14742.96,2022-11-01,294
LN004832,7,2021-12-14,4044.15,4044.15,2021-12-14,0
LN002354,4,2024-03-16,2007.56,2007.56,2024-03-16,0
LN001991,3,2021-12-29,3740.06,3740.06,2021-12-29,0
LN002325,6,2023-07-15,3612.68,3612.68,2023-07-15,0
LN001061,19,2023-05-19,8839.55,8839.55,2023-05-19,0
LN002143,1,2023-05-08,10752.07,10752.07,2023-05-08,0
LN001443,5,2022-05-18,6469.11,6469.11,2022-05-18,0
LN004829,12,2021-12-27,5046.92,5046.92,2021-12-27,0
LN001857,15,2023-06-11,4621.41,4621.41,2023-11-06,148
LN004292,2,2022-09-16,18222.43,18222.43,2022-09-20,4
LN000092,4,2023-12-21,1301.23,1301.23,2024-02-16,57
LN002425,22,2023-04-07,3749.55,3749.55,2023-04-07,0
LN004977,9,2021-12-28,9616.34,9616.34,2021-12-28,0
LN004752,7,2024-07-20,5520.8,5520.8,2024-07-20,0
LN005000,36,2024-03-22,11356.68,11356.68,2024-03-22,0
LN002037,17,2023-09-08,2645.06,2645.06,2023-09-08,0
LN000342,1,2021-06-10,8161.54,8161.54,2021-06-12,2
LN001906,12,2024-06-26,5277.22,5277.22,2024-07-02,6
LN001882,24,2023-07-28,6225.08,6225.08,2023-07-28,0
LN003822,17,2023-07-09,3422.41,3422.41,2023-07-09,0
LN003298,2,2023-07-18,2213.7,2213.7,2023-07-18,0
LN000648,3,2022-03-10,4999.58,4999.58,2022-03-10,0
LN001800,14,2023-03-25,4435.66,4435.66,2023-03-25,0
LN000388,14,2024-05-20,3987.17,3987.17,2024-05-20,0
LN001780,4,2022-05-03,3808.32,3808.32,2022-05-12,9
LN001067,4,2023-02-06,7083.86,7083.86,2023-06-02,116
LN002377,6,2021-10-09,5617.9,5617.9,2021-10-09,0
LN000390,4,2022-02-03,3539.69,3539.69,2022-02-03,0
LN004839,12,2022-01-21,6739.48,6739.48,2022-01-31,10
LN003160,1,2022-07-02,2925.2,2925.2,2022-07-02,0
LN003655,13,2022-03-01,4415.31,4415.31,2022-03-01,0
LN000289,15,2022-03-29,3330.14,3330.14,2022-04-09,11
LN004460,26,2024-03-30,2694.52,2694.52,2024-03-30,0
LN000048,7,2023-05-01,5444.14,5444.14,2023-05-01,0
LN003939,16,2023-10-18,4375.49,4375.49,2023-10-18,0
LN002270,9,2023-09-13,5434.75,5434.75,2023-09-14,1
LN001361,14,2024-07-06,10969.75,10969.75,2024-07-06,0
LN002540,4,2023-05-10,7538.79,7538.79,2023-10-05,148
LN002756,22,2023-07-25,8836.73,8836.73,2023-07-25,0
LN001258,30,2024-02-07,7219.36,7219.36,2024-02-07,0
LN001959,2,2021-08-29,7379.62,7379.62,2021-09-13,15
LN002352,14,2022-09-18,6058.88,6058.88,2022-10-04,16
LN001918,5,2021-11-20,7482.47,7482.47,2021-11-20,0
LN004429,14,2023-08-15,4245.85,4245.85,2023-08-15,0
LN000737,4,2022-11-12,8695.74,8695.74,2022-11-12,0
LN003805,5,2024-03-16,1544.48,1544.48,2024-03-27,11
LN003874,10,2024-04-04,2175.18,2175.18,2024-04-04,0
LN001093,7,2022-08-11,13401.15,13401.15,2022-08-11,0
LN002158,11,2023-02-18,3894.45,3894.45,2023-02-18,0
LN003020,3,2022-06-18,6232.2,6232.2,2022-06-18,0
LN001496,15,2022-05-16,4305.77,4305.77,2022-05-16,0
LN001874,22,2022-11-01,3634.03,3634.03,2022-11-05,4
LN001193,14,2022-12-07,1116.68,1116.68,2022-12-07,0
LN002264,8,2023-07-31,12184.15,12184.15,2023-07-31,0
LN004667,11,2023-06-02,3936.29,3936.29,2023-06-02,0
LN003849,17,2024-06-25,5101.44,5101.44,2024-06-25,0
LN003947,11,2023-05-24,5040.35,5040.35,2023-05-24,0
LN000103,29,2023-07-20,16323.17,16323.17,2023-07-20,0
LN002995,1,2021-03-22,10386.03,10386.03,2021-03-22,0
LN003025,1,2021-12-25,5818.97,5818.97,2021-12-25,0
LN001279,19,2022-08-18,12418.98,12418.98,2022-08-18,0
LN003404,5,2024-05-09,4659.91,4659.91,2024-05-09,0
LN000594,1,2024-07-04,2746.83,2746.83,2024-07-16,12
LN004085,9,2021-06-12,5633.48,5633.48,2021-12-06,177
LN002623,25,2024-07-03,3443.07,3443.07,2024-07-28,25
LN001703,15,2022-08-20,9675.67,9675.67,2022-08-20,0
LN004704,10,2022-02-05,4683.84,4683.84,2022-02-05,0
LN003722,1,2023-05-30,3463.97,3463.97,2023-05-30,0
LN001478,1,2021-06-03,1568.41,1568.41,2021-06-03,0
LN000306,1,2024-02-19,4013.74,4013.74,2024-02-19,0
LN001184,3,2022-08-12,3055.41,3055.41,2022-09-01,20
LN000430,1,2024-02-15,3170.44,3170.44,2024-02-15,0
LN001447,2,2023-04-09,14106.99,14106.99,2023-10-11,185
LN001943,1,2022-11-03,9088.59,9088.59,2022-11-03,0
LN003368,9,2023-03-11,3463.79,3463.79,2023-03-11,0
LN003090,7,2022-04-06,5078.37,5078.37,2022-04-06,0
LN003186,26,2024-03-16,4994.73,4994.73,2024-03-16,0
LN002084,31,2024-05-14,4641.85,4641.85,2024-05-14,0
LN003622,26,2024-04-16,8357.95,8357.95,2024-04-16,0
LN003476,4,2023-04-11,4435.88,4435.88,2023-04-11,0
LN003229,4,2022-07-18,6910.74,6910.74,2022-07-18,0
LN003020,13,2023-04-14,6232.2,6232.2,2023-04-14,0
LN003102,26,2023-09-26,6291.17,6291.17,2023-09-26,0
LN001832,1,2022-11-13,5513.89,5513.89,2022-11-13,0
LN000462,8,2022-10-16,1976.61,1976.61,2022-10-16,0
LN000861,11,2024-05-10,8225.62,8225.62,2024-05-10,0
LN003069,7,2022-10-25,2623.72,2623.72,2022-10-25,0
LN002679,1,2022-08-13,21189.81,21189.81,2022-08-13,0
LN003577,9,2022-09-23,3137.26,3137.26,2022-09-23,0
LN000558,7,2023-03-28,5742.95,5742.95,2023-03-28,0
LN000619,10,2023-11-27,13892.09,13892.09,2023-11-27,0
LN003172,17,2024-09-06,8548.75,8548.75,2024-09-06,0
LN001804,20,2024-05-10,5154.97,5154.97,2024-05-10,0
LN003418,1,2022-09-09,2795.82,2795.82,2022-09-09,0
LN000304,8,2022-07-23,3250.79,3250.79,2022-07-23,0
LN001032,1,2021-04-06,3342.27,3342.27,2021-06-04,59
LN002862,27,2024-07-02,1588.33,1588.33,2024-07-02,0
LN003072,35,2023-05-12,1864.6,1864.6,2023-12-05,207
LN000807,20,2024-05-24,3777.42,3777.42,2024-05-24,0
LN000880,5,2022-02-15,1846.54,1846.54,2022-02-15,0
LN000547,11,2024-07-17,1855.34,1855.34,2024-07-17,0
LN004431,5,2023-04-24,5527.24,5527.24,2023-04-24,0
LN001816,3,2022-08-15,1358.57,1358.57,2022-08-15,0
LN000378,4,2022-10-10,1835.67,1835.67,2022-10-10,0
LN004535,8,2023-07-06,2881.67,2881.67,2023-07-06,0
LN003798,6,2023-02-06,3604.98,3604.98,2023-02-06,0
LN001579,14,2022-03-25,7845.12,7845.12,2022-03-25,0
LN002132,22,2023-03-22,7617.12,7617.12,2023-03-22,0
LN001606,6,2023-02-04,3210.95,3210.95,2023-02-04,0
LN001548,14,2022-10-11,3639.55,3639.55,2022-10-11,0
LN001374,14,2023-04-24,3135.77,3135.77,2023-04-24,0
LN004380,8,2023-02-26,4134.64,4134.64,2023-02-26,0
LN003256,22,2022-12-12,6198.49,6198.49,2022-12-30,18
LN000398,28,2024-03-01,12251.39,12251.39,2024-03-01,0
LN002053,2,2021-08-20,3126.57,3126.57,2021-08-20,0
LN002739,28,2023-11-18,4085.13,4085.13,2023-11-18,0
LN002475,6,2023-12-16,2242.19,2242.19,2023-12-16,0
LN003661,18,2023-12-01,14001.13,14001.13,2023-12-01,0
LN004898,15,2022-05-07,6183.06,6183.06,2022-06-26,50
LN001148,6,2022-04-05,2511.93,2511.93,2022-05-04,29
LN000641,18,2022-11-30,5048.34,5048.34,2022-11-30,0
LN004934,2,2022-12-28,6049.64,6049.64,2022-12-28,0
LN000150,19,2023-06-29,7294.47,7294.47,2023-06-29,0
LN003007,1,2023-04-20,7778.57,7778.57,2023-04-20,0
LN001005,12,2024-01-11,23829.67,23829.67,2024-01-11,0
LN000929,5,2021-06-08,12031.84,12031.84,2021-08-26,79
LN002378,35,2024-06-14,4204.39,4204.39,2024-06-14,0
LN001408,18,2024-05-12,4397.33,4397.33,2024-12-05,207
LN000839,18,2023-10-13,4598.64,4598.64,2023-10-13,0
LN000970,25,2023-12-17,4536.27,4536.27,2024-02-15,60
LN000954,1,2021-10-07,3489.97,3489.97,2021-10-07,0
LN002669,16,2023-05-21,2467.22,2467.22,2023-05-21,0
LN002215,8,2023-06-17,1920.83,1920.83,2023-06-17,0
LN001470,14,2022-10-16,6783.16,6783.16,2022-10-16,0
LN001555,8,2022-04-13,3015.86,3015.86,2022-04-13,0
LN000483,22,2023-09-30,7481.17,7481.17,2023-09-30,0
LN003917,4,2023-12-17,13451.71,13451.71,2023-12-17,0
LN002780,2,2022-05-26,2314.58,2314.58,2022-05-26,0
LN004792,2,2021-07-18,6248.87,6248.87,2021-07-18,0
LN002774,11,2024-02-27,1428.73,1428.73,2024-12-04,281
LN003486,3,2023-10-05,4707.2,4707.2,2023-10-14,9
LN000136,1,2023-01-04,5750.04,5750.04,2023-01-04,0
LN003346,1,2021-09-19,2736.51,2736.51,2021-09-19,0
LN003971,4,2022-07-15,2388.24,2388.24,2022-07-15,0
LN003930,30,2023-10-14,2745.84,2745.84,2023-10-14,0
LN000589,24,2022-12-24,4181.8,4181.8,2022-12-24,0
LN000514,20,2024-05-07,1765.64,1765.64,2024-05-07,0
LN003767,5,2021-09-23,2838.07,2838.07,2021-09-23,0
LN001643,4,2022-11-11,1966.57,1966.57,2022-11-11,0
LN003698,6,2022-01-18,6845.3,6845.3,2022-01-18,0
LN003418,8,2023-04-07,2795.82,2795.82,2023-04-07,0
LN001803,18,2024-02-16,3942.19,3942.19,2024-02-16,0
LN002003,15,2023-08-27,3447.34,3447.34,2023-08-27,0
LN001458,11,2024-01-14,3717.23,3717.23,2024-01-14,0
LN003583,15,2023-05-18,2801.16,2801.16,2023-05-18,0
LN003468,5,2022-03-21,16496.28,16496.28,2022-03-21,0
LN002897,4,2023-03-16,3303.99,3303.99,2023-03-16,0
LN002722,4,2023-04-22,9013.09,9013.09,2023-06-15,54
LN002178,2,2023-08-21,12055.34,12055.34,2023-08-21,0
LN001935,2,2023-08-19,4525.36,4525.36,2023-08-22,3
LN002778,24,2024-03-05,2180.68,2180.68,2024-03-05,0
LN004248,24,2023-06-18,5472.75,5472.75,2023-06-18,0
LN000856,24,2023-01-01,6096.4,6096.4,2023-01-01,0
LN003995,19,2022-08-29,12856.49,12856.49,2022-08-29,0
LN000058,8,2024-06-28,3676.95,3676.95,2024-07-09,11
LN004926,12,2022-01-02,7368.54,7368.54,2022-01-02,0
LN003847,5,2022-12-03,6673.28,6673.28,2022-12-03,0
LN003235,14,2024-05-24,2744.56,2744.56,2024-05-24,0
LN002041,33,2024-01-09,3845.08,3845.08,2024-01-09,0
LN002851,5,2021-12-31,6149.89,6149.89,2022-01-06,6
LN002839,11,2022-06-27,13871.57,13871.57,2022-06-27,0
LN002649,18,2023-03-07,8067.64,8067.64,2023-03-07,0
LN003665,5,2023-05-07,5990.57,5990.57,2023-07-05,59
LN002345,23,2023-07-04,3837.75,3837.75,2023-07-04,0
LN003652,9,2022-11-24,14612.03,14612.03,2022-11-24,0
LN000635,18,2022-10-16,7748.09,7748.09,2022-11-24,39
LN001841,12,2022-07-06,4987.45,4987.45,2022-07-06,0
LN003218,29,2023-07-14,2590.16,2590.16,2023-07-14,0
LN003740,14,2023-11-28,6506.83,6506.83,2023-11-28,0
LN000043,8,2022-08-18,2516.83,2516.83,2022-08-18,0
LN000061,30,2023-12-05,3685.04,3685.04,2023-12-05,0
LN000847,28,2024-05-19,1770.85,1770.85,2024-05-19,0
LN003301,10,2022-12-14,1910.7,1910.7,2022-12-14,0
LN002231,5,2023-02-02,4990.27,4990.27,2023-02-02,0
LN003324,4,2023-02-03,4484.7,4484.7,2023-03-02,27
LN004715,3,2022-12-18,5264.01,5264.01,2022-12-18,0
LN004515,18,2023-03-28,4119.26,4119.26,2023-03-28,0
LN004503,31,2023-10-27,5236.84,5236.84,2023-11-21,25
LN000213,12,2024-03-24,4256.79,4256.79,2024-03-24,0
LN002195,10,2022-12-19,14572.65,14572.65,2022-12-24,5
LN000104,9,2022-11-23,2211.93,2211.93,2022-11-23,0
LN001806,3,2021-10-10,2437.27,2437.27,2021-12-15,66
LN000591,22,2024-02-12,6579.25,6579.25,2024-02-12,0
LN000333,7,2022-03-15,7570.53,7570.53,2022-03-15,0
LN003543,10,2022-08-17,3257.02,3257.02,2022-08-17,0
LN000242,7,2021-10-01,6288.11,6288.11,2021-10-01,0
LN004650,9,2022-05-12,2168.35,2168.35,2022-05-12,0
LN001018,28,2023-04-28,7850.77,7850.77,2023-04-28,0
LN003186,2,2022-03-27,4994.73,4994.73,2022-03-27,0
LN003439,22,2023-07-11,7604.14,7604.14,2023-11-07,119
LN003219,12,2023-08-25,3331.14,3331.14,2023-08-25,0
LN001303,8,2022-07-02,6768.3,6768.3,2022-07-02,0
LN001775,24,2023-10-15,2526.23,2526.23,2023-10-15,0
LN001028,20,2023-07-07,3743.95,3743.95,2023-08-12,36
LN003111,14,2024-02-29,7113.75,7113.75,2024-02-29,0
LN004909,1,2022-02-14,4273.42,4273.42,2022-02-14,0
LN002350,32,2024-06-09,7216.32,7216.32,2024-06-09,0
LN003683,14,2023-02-19,2129.14,2129.14,2023-02-19,0
LN001084,14,2022-06-24,2242.06,2242.06,2022-07-01,7
LN003580,16,2023-12-11,3817.33,3817.33,2023-12-11,0
LN000136,9,2023-09-01,5750.04,5750.04,2023-09-01,0
LN001586,14,2022-02-05,2661.71,2661.71,2022-05-02,86
LN003290,1,2024-02-22,19792.49,19792.49,2024-02-22,0
LN002983,9,2024-04-29,3534.15,3534.15,2024-04-30,1
LN004042,5,2022-11-21,5660.71,5660.71,2022-11-21,0
LN003919,2,2021-05-09,10070.03,10070.03,2021-09-05,119
LN004889,15,2022-05-26,1514.65,1514.65,2022-05-26,0
LN000480,6,2021-10-17,12529.05,12529.05,2021-10-17,0
LN000717,1,2022-10-16,3048.97,3048.97,2022-10-16,0
LN000060,6,2021-10-12,8376.81,8376.81,2021-11-21,40
LN003346,35,2024-05-07,2736.51,2736.51,2024-07-05,59
LN003943,21,2023-08-12,7062.74,7062.74,2023-08-12,0
LN001291,3,2023-08-17,2384.09,2384.09,2023-08-17,0
LN000424,6,2022-08-02,13411.87,13411.87,2022-08-05,3
LN001396,1,2021-09-22,3524.03,3524.03,2021-09-22,0
LN002801,24,2024-06-11,19201.65,19201.65,2024-07-31,50
LN000834,15,2022-05-05,3073.48,3073.48,2022-05-05,0
LN004494,11,2022-04-16,3203.97,3203.97,2022-04-16,0
LN000787,5,2024-05-27,4791.99,4791.99,2024-05-27,0
LN001149,21,2023-03-11,3061.66,3061.66,2023-03-11,0
LN004614,6,2023-01-31,25131.54,25131.54,2023-01-31,0
LN002418,10,2022-04-27,2346.03,2346.03,2022-04-27,0
LN004660,19,2024-05-01,3241.06,3241.06,2024-05-01,0
LN002718,21,2024-04-20,5467.27,5467.27,2024-04-20,0
LN004090,4,2023-03-27,2663.22,2663.22,2023-03-27,0
LN001685,16,2022-10-03,5553.47,5553.47,2022-10-03,0
LN004732,18,2023-12-13,8356.71,8356.71,2023-12-13,0
LN000140,4,2024-03-12,1876.48,1876.48,2024-03-12,0
LN004133,6,2024-02-21,3398.28,3398.28,2024-02-22,1
LN001704,11,2022-06-13,6603.63,6603.63,2022-06-13,0
LN003715,12,2023-02-06,5464.3,5464.3,2023-06-02,116
LN000452,4,2022-08-10,2649.23,2649.23,2022-08-10,0
LN004804,12,2022-07-21,4602.26,4602.26,2022-07-21,0
LN000113,35,2024-05-20,3339.67,3339.67,2024-05-20,0
LN001084,35,2024-03-15,2242.06,2242.06,2024-04-13,29
LN004252,7,2023-07-01,4631.32,4631.32,2023-07-01,0
LN001916,14,2023-04-02,6014.48,6014.48,2023-04-02,0
LN003168,10,2023-03-22,6002.33,6002.33,2023-03-22,0
LN000645,6,2023-04-17,6065.88,6065.88,2023-04-30,13
LN002495,3,2021-12-24,3724.2,3724.2,2021-12-24,0
LN004064,10,2022-07-07,6691.71,6691.71,2022-08-24,48
LN001015,5,2023-10-10,2530.08,2530.08,2023-10-10,0
LN004972,14,2022-04-19,5508.57,5508.57,2022-04-19,0
LN000702,2,2023-06-23,4488.47,4488.47,2023-06-23,0
LN003019,5,2021-10-28,15448.68,15448.68,2021-11-29,32
LN002328,19,2023-07-16,3826.36,3826.36,2023-07-16,0
LN001144,16,2022-05-01,11198.7,11198.7,2022-05-01,0
LN004268,16,2022-12-24,7724.87,7724.87,2023-02-04,42
LN000945,21,2023-03-28,2987.82,2987.82,2023-03-28,0
LN001650,6,2021-11-23,3379.79,3379.79,2021-11-23,0
LN001075,30,2023-03-11,3741.89,3741.89,2023-11-18,252
LN002941,6,2023-04-20,2781.77,2781.77,2023-04-20,0
LN002092,19,2023-06-13,13352.16,13352.16,2023-06-13,0
LN003826,32,2024-05-23,1557.56,1557.56,2024-05-23,0
LN000219,34,2024-01-26,2603.83,2603.83,2024-01-26,0
LN000277,11,2024-03-27,4113.19,4113.19,2024-03-27,0
LN003268,14,2023-01-16,4435.41,4435.41,2023-01-16,0
LN002689,11,2023-08-24,14945.07,14945.07,2023-08-24,0
LN002644,11,2023-08-05,1629.34,1629.34,2023-08-08,3
LN004607,6,2023-11-23,3973.15,3973.15,2023-11-23,0
LN004292,11,2023-06-13,18222.43,18222.43,2023-06-13,0
LN000682,4,2023-02-11,11486.06,11486.06,2023-02-11,0
LN001711,2,2022-07-27,2890.3,2890.3,2022-07-27,0
LN002558,4,2023-09-20,3521.52,3521.52,2023-09-20,0
LN002663,7,2023-06-27,4524.34,4524.34,2023-06-27,0
LN002612,2,2023-04-23,4487.96,4487.96,2023-04-23,0
LN003133,27,2024-02-28,4910.56,4910.56,2024-02-28,0
LN000204,1,2023-05-22,2805.83,2805.83,2023-05-22,0
LN003125,17,2023-08-26,5932.84,5932.84,2023-08-26,0
LN002908,2,2023-02-12,4795.2,4795.2,2023-02-12,0
LN001191,2,2023-06-25,7281.35,7281.35,2023-06-25,0
LN001867,13,2023-06-19,4352.8,4352.8,2023-06-19,0
LN004573,2,2023-08-02,7630.52,7630.52,2023-08-28,26
LN004793,15,2023-01-19,3609.05,3609.05,2023-01-19,0
LN004411,17,2023-08-14,1606.45,1606.45,2023-08-14,0
LN002913,13,2023-08-08,5549.84,5549.84,2023-08-08,0
LN003742,22,2024-01-02,5667.7,5667.7,2024-01-02,0
LN003542,3,2021-12-25,3228.12,3228.12,2021-12-25,0
LN004729,12,2023-01-18,6913.76,6913.76,2023-01-18,0
LN004662,28,2023-08-07,1957.68,1957.68,2023-08-22,15
LN003546,5,2023-03-03,14283.22,14283.22,2023-04-15,43
LN003319,2,2022-05-06,4782.52,4782.52,2022-06-05,30
LN000195,5,2022-02-15,6098.61,6098.61,2022-02-15,0
LN004438,3,2023-02-10,3559.58,3559.58,2023-02-10,0
LN000451,12,2022-05-09,6467.34,6467.34,2022-05-09,0
LN003079,6,2023-02-08,4439.87,4439.87,2023-02-17,9
LN001638,13,2024-01-05,3307.42,3307.42,2024-01-05,0
LN003898,18,2023-09-12,6285.14,6285.14,2023-09-12,0
LN004762,5,2022-02-05,5432.4,5432.4,2022-02-05,0
LN000524,2,2024-02-04,5535.59,5535.59,2024-02-04,0
LN001560,22,2023-04-05,6957.67,6957.67,2023-05-04,29
LN003591,16,2023-03-15,3277.63,3277.63,2023-03-15,0
LN003542,6,2022-03-25,3228.12,3228.12,2022-03-25,0
LN004197,8,2024-01-19,7738,7738,2024-01-19,0
LN002412,2,2023-06-09,5885.25,5885.25,2023-09-11,94
LN000502,20,2023-05-20,3695.2,3695.2,2023-05-20,0
LN000224,9,2021-10-18,2309.61,2309.61,2021-10-18,0
LN004839,13,2022-02-20,6739.48,6739.48,2022-02-20,0
LN002562,10,2022-03-31,20428.06,20428.06,2022-03-31,0
LN004989,8,2023-05-28,7106,7106,2023-07-20,53
LN001927,5,2023-09-27,3628.61,3628.61,2023-09-27,0
LN001198,25,2024-04-16,9980.74,9980.74,2024-04-16,0
LN003454,6,2023-03-27,7016.43,7016.43,2023-03-27,0
LN004293,3,2023-01-15,6530.12,6530.12,2023-01-15,0
LN002780,14,2023-05-21,2314.58,2314.58,2023-05-21,0
LN000956,19,2024-04-04,4400.02,4400.02,2024-04-04,0
LN003177,20,2023-11-13,5137.06,5137.06,2023-11-13,0
LN003835,7,2022-11-11,6361.1,6361.1,2022-11-25,14
LN004350,23,2023-10-15,4484.66,4484.66,2023-10-15,0
LN000899,24,2023-06-10,2888.21,2888.21,2023-06-10,0
LN003411,4,2023-08-30,13883.58,13883.58,2023-08-30,0
LN000798,18,2022-11-02,3570.05,3570.05,2022-11-02,0
LN001270,6,2023-01-07,4279.24,4279.24,2023-01-07,0
LN002317,27,2024-02-22,3076.48,3076.48,2024-03-17,24
LN004659,29,2024-07-09,6704.91,6704.91,2024-07-09,0
LN001377,2,2023-10-24,11088.07,11088.07,2023-10-30,6
LN003381,4,2024-04-24,4867.12,4867.12,2024-04-24,0
LN002871,8,2022-02-11,6991.55,6991.55,2022-12-02,294
LN000992,20,2024-06-15,1840.28,1840.28,2024-06-15,0
LN001144,22,2022-10-28,11198.7,11198.7,2022-10-28,0
LN000484,10,2024-03-06,7045,7045,2024-03-06,0
LN004229,10,2023-11-06,3792.38,3792.38,2023-11-06,0
LN004974,35,2023-12-25,7169.48,7169.48,2023-12-25,0
LN002157,23,2024-06-14,4911.29,4911.29,2024-06-14,0
LN001299,4,2022-06-29,7677.88,7677.88,2022-06-29,0
LN001251,1,2024-06-23,2635.68,2635.68,2024-06-23,0
LN002648,13,2023-01-21,5552.35,5552.35,2023-01-21,0
LN002339,13,2023-12-09,6850.5,6850.5,2023-12-09,0
LN001705,17,2023-05-17,13214.53,13214.53,2023-05-17,0
LN003922,31,2024-02-03,3166.14,3166.14,2024-03-02,28
LN004539,2,2024-06-08,5103.84,5103.84,2024-06-08,0
LN004640,21,2024-04-03,20013.11,20013.11,2024-04-03,0
LN001869,9,2023-07-29,7117.7,7117.7,2023-07-29,0
LN002996,5,2024-05-02,3096.74,3096.74,2024-05-02,0
LN001574,9,2022-04-09,3121.25,3121.25,2022-09-04,148
LN004980,21,2022-11-10,16069.97,16069.97,2022-11-10,0
LN001327,37,2024-01-02,1993.1,1993.1,2024-02-01,30
LN003143,24,2023-08-18,2217.29,2217.29,2023-08-27,9
LN001842,3,2021-10-08,3071.37,3071.37,2021-10-08,0
LN002983,11,2024-06-28,3534.15,3534.15,2024-06-28,0
LN001324,14,2022-03-06,13909.38,13909.38,2022-03-06,0
LN001177,8,2022-11-23,3386.31,3386.31,2022-11-23,0
LN004396,3,2023-03-25,4354.32,4354.32,2023-03-25,0
LN000623,12,2023-11-23,5243.13,5243.13,2023-11-23,0
LN000853,14,2023-10-11,5033.86,5033.86,2023-11-10,30
LN000731,19,2022-07-31,2679.32,2679.32,2022-07-31,0
LN002248,11,2021-12-02,5520.47,5520.47,2021-12-02,0
LN003125,13,2023-04-28,5932.84,5932.84,2023-04-28,0
LN004039,35,2024-06-13,3829.04,3829.04,2024-06-13,0
LN003818,2,2023-02-02,6560.3,6560.3,2023-02-02,0
LN002252,16,2023-07-01,2550.95,2550.95,2023-07-01,0
LN003898,15,2023-06-14,6285.14,6285.14,2023-06-14,0
LN000334,16,2022-07-01,3061.83,3061.83,2022-07-01,0
LN003656,21,2024-01-18,5309.2,5309.2,2024-01-18,0
LN004596,20,2024-04-20,4154.98,4154.98,2024-04-20,0
